time,Muong Te,Sin Ho,Tam Duong,Than Uyen,Muong Lay(Lai Chau),Tuan Giao,Pha Din,Dien Bien,Phieng Lanh,Son La,Song Ma,Co Noi,Yen Chau,Bac Yen,Phu Yen,Moc Chau,Bac Ha,Sa Pa,Mu.C.Chai,Yen Bai,Van Chan,Luc Yen,Ha Giang,Hoang S Phi,Bac Me,Bac Quang,T.Quang,Ham Yen,Chiem Hoa,Cho Ra,Ngan Son,Bac Can,Thai Nguyen,Minh Dai,Phu Ho,Viet Tri,Vinh Yen,Tam Dao,Cao Bang,Bao Lac,Nguyen Binh,T. Khanh,That Khe,Lang Son,Mau Son,Bac Son,Huu Lung,Dinh Lap,Quang Ha,Tien Yen,Co To,Cua Ong,Bai Chay,Uong Bi,Hiep Hoa,Luc Ngan,Son Dong,Bac Giang,Phu Lien,Hon Dau,Bach. L.Vi,Ba Vi,Son Tay,Lang,Ha Dong,Chi Linh,Hai Duong,Hung Yen,Nam Dinh,Van Ly,Phu Ly,Nho Quan,Ninh Binh,Thai Binh,Hoi Xuan,Yen Dinh,Sam Son,Bai Thuong,Thanh Hoa,Nhu Xuan,Tinh Gia,Quy Chau,Tuong Duong(Cua Rao),Quy Hop,Tay Hieu,Con Cuong,Quynh Luu,Do Luong,Hon Ngu,Vinh,Huong Khe,Ky Anh,Dong Hoi,Ba Don,Con Co,Khe Sanh,Hue,A Luoi,Nam Dong,Da Nang,Tam Ky,Tra My,Ly Son,Q.Ngai,Hoai Nhon,Quy Nhon,Son Hoa,Tuy Hoa,Nha Trang,Cam Ranh,Truong Sa,Phan Rang,Phan Thiet,La Gi(Ham Tan),Phu Quy,Dak To,Kon Tum,Playcu,An Khe,Ayunpa(Cheo Reo),Buon Ho,M Drak,B.M. Thuot,Dak Nong,Da Lat,Lien Khuong,Bao Loc,Phuoc Long,Dong Phu,Tay Ninh,Tri An,Bien Hoa,Vung Tau,Con Dao,Moc Hoa,My Tho,Ba Tri,Cao Lanh,Cang Long,Chau Doc,Can Tho,Soc Trang,Rach Gia,Phu Quoc,Bac Lieu,Ca Mau
1980-3-9,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.4,5.3,0.0,0.0,0,0.0
1980-3-10,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8.2,0.5,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,21.1,0.0,0.0,0.0,0,0.0
1980-3-11,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.1,0.0,0.0,0,1.2,0.2,0.0,0,0,0.1,0.0,0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0,0.2,0.4,0.5,0.1,0.2,0.4,0,0.0,0.2,0.6,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.2,0.1,0.0,0.0,0.0,0.7,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.30000000000000004,0.1,0.2,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,21.9,0,0.0,0,0.0,2.4,0,0,0,0,0.3,0.8,0.0,0.0,0.0,0,0.0
1980-3-12,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0,0.2,2.8,0.0,0,0.0,0,0.0,0.0,1.2000000000000002,0,0.0,0.0,2.3,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.3,0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.1,1.3,1.8,0,1.6,0.4,1.3,0.6,0,0.8,5,0.2,3.5,0.7000000000000001,4.9,0.1,0,1.4,0.8,0.0,0.4,0.0,0.0,0.4,0.9,1.5,0.9,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0,0.0
1980-3-13,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.4,0.0,0.0,0.3,0.3,0.7,1.0,1.1,0.2,2.2,0.3,9.0,0.0,0.1,0,1.2,14.7,0.1,0,0.0,0.4,0.3,1.2,1.1,4.5,0.0,0.0,1,0.0,0.0,0.9,0.1,0.0,0.0,0,0.0,0.0,3.5,3.5,0.0,0,0.1,4,5.1,0.0,0.0,0.7,0.2,0,12.5,8.9,9.6,15.4,1,5.1000000000000005,7,2.8000000000000003,6.5,2.9000000000000004,4.2,0,0,0.6000000000000001,0.6000000000000001,0.0,0.7000000000000001,0.0,0.0,0.3,0.0,0.8,1.3,2.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,11.4,0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0,0.0
1980-3-14,0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,0.7,0,2.0,0.2,6.5,2.0,0.0,0.3,7.1,2.9,4.5,0.5,0.0,1.2,2.9,9.4,1.9,0.2,2.1,5.3,25,0.9,0.1,2.3,3.8,3.2,0.1,0.0,0.2,0.0,0.1,1.6,0.3,0.0,2.3,0.0,0.0,2.3,1.2,0.0,2.8,0,0.0,0.0,0.1,1.7,4,1.7,1.0,0.0,0,0.1,0.1,1.3,7.9,1.9,0,6.800000000000001,0.2,0,7.2,0.1,2,1,0,0.2,3.3000000000000003,3,0.7000000000000001,0.0,1.0,0.0,0.0,0.7000000000000001,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-15,0,0.1,4.5,2.4,0.7,5.3,9.6,10.6,2.9,26.6,28.8,28.7,26.8,27.1,6.2,7.4,3.6,4.1,20.5,7.3,8.4,3.2,7.3,0.0,0.1,13.3,12.2,4.2,1.9,0.0,3.2,1.5,3.6,5.3,4.0,7.8,10.2,11,0.1,0,2.1,0.5,3.4,1.0,0.5,6.7,0.4,0.8,0.3,3.6,0.0,0,0.2,1.1,3.2,0,0.4,2.3,2,1.2,0.0,17.3,8.3,6.5,10.4,1.2,1.1,11.8,8.0,0,9.3,11.4,5.2,0.1,7.4,4.9,16,3.4000000000000004,16.0,5.7,41.400000000000006,5.300000000000001,2.4000000000000004,5.1000000000000005,0,9.2,6.9,2.7,1.2000000000000002,12.8,2.0,2.6,0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.5,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-16,0,0.5,0.1,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.8,0.1,0.0,0.4,0.4,1.4,0,1.1,0.4,0.5,0.3,0.4,0.5,0.2,0,0.8,0.8,0.9,0.6,0.1,0.1,0.7,1.5,1.3,1.5,1.5,1.3,0.7,0.0,0.1,0.6,0.3,1.5,0.8,0.7000000000000001,1.5,0.9,0.7,0.3,0.0,0.2,0,0.0,0.0,2.2,0,0.6,1.9,0.2,0.0,0.1,3.4,2.3,2.1,1.6,0.8,0.0,0.3,0.0,0.1,0.3,0.2,0.7,0,2.3000000000000003,0.5,0,0,3.2,0,0,0,0.6000000000000001,0.0,0,0.0,0.0,3.0,0.3,0.3,0.4,0.2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,1.5,0.0,0.0,0,0.0,0.0,1.7,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-17,3.4,8.7,15.5,8.6,13.5,13.2,11.2,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,8.6,6.4,0.0,1.0,0.4,0.0,0.1,0,0.0,1.2,0.5,0.4,0.0,0.4,1,1.8,0.4,2.7,1,0.8,0.9,0.0,0,0.0,0.7,0.0,0.4,0.0,0.3,0.8,0.1,0.8,0.0,0.0,0,0.2,0.0,0.0,0.2,0.0,0.4,0.1,0.0,0.2,1,1.3,0.1,0.1,0.3,0.2,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.3,0,0.0,0,0.0,0.0,0,6.4,0.8,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,2.5,0,0.0
1980-3-18,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.1,2.3,0.0,0,0.0,0,0.1,0.2,0.0,2,0.4,0.0,0,0.2,0.0,2.3,0.0,0.0,0.1,0,0.1,1.5,0.4,0.0,0.0,0,0.2,0,0.0,3.6,2.5,0,0.4,0.9,0.0,0.0,0.0,1.6,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11.6,2.5,0,0.0,0.0,0,0.0,0,9.2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6.2,0,0,0,0,1.1,0.0,0.5,0.0,4.7,0,47.5
1980-3-19,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.4,8.5,0,0.0,0.0,0.0,2.1,2.2,0.8,0.0,0.0,0,0,0.6,8.6,0,0.2,14.1,0.3,0.3,0.0,3.1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.8,0,0.0,0.0,0.5,0,0,0.6000000000000001,0,0,0.3,0.8,0.5,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,5.7,0.0,0.0,27,36.2,3.7,0.0,2,0.0,0,0.0,0.0,0,0,0,1.9,0.0,0.0,0.5,59.3,1.1,0.1,0.0
1980-3-20,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.2,0.0,0.0,0.2,0.0,0,0.2,0,0.0,0.0,0.0,0.0,1.4,0.7,0.0,0.0,0,0,1.5,0.0,0,0.0,0.1,0.0,0.0,2.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.7,0.2,0.6,0,0,0.0,0,0,0.5,0,39.300000000000004,3.5,2,10.3,0.4,29.8,0.1,6.1000000000000005,0.3,0.6000000000000001,18.1,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,2.8,0.3,0,0,0.0,0.0,1.2,53.7,1.8,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,17.2,0.2,0.0,0,0.0,0.5,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-21,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0,0,0.7,0.0,0,0.5,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,0.3,0.0,0.0,0,0,0.0,0,0,0.1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.4,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-22,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4,0.0,0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.1,0.0,0.0,0,0.0,0,0.1,0.0,0.0,0,0.5,0.0,0,2.8000000000000003,0.1,0.30000000000000004,0,0,0,0.0,0,0.3,0.8,0.0,1.5,0.0,2.6,0.1,0.0,0.30000000000000004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,59.8,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,8.5,0.0,0.0,0.0,0.0,0,0.0
1980-3-23,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,0,0.7,0.0,0.8,0.7,0.0,0,3.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7,0.4,7.3,0.0,0,1.2,0,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.9,0.0,1.7,1.9,0,0.3,0.0,0.0,0.2,0.0,0,0.4,0.1,0.0,0.3,0.2,0.0,0,1.7000000000000002,0.3,2.4000000000000004,0,0.5,2.1,0.2,0.9,2.7,0.9,1.5,1.4,0.2,2.2,0,0.0,0,0.0,1.3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.3,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-24,7.8,44.6,72.3,26.7,15.8,44.3,32.5,23.0,40.5,34.5,18.5,27.8,25.7,40.0,12.7,14.5,15,53.0,37.2,9.1,14.2,29.4,9.1,3.5,3.7,18.7,3.7,22.9,10.0,8.8,6.8,42.1,4.8,8.6,12.6,15.3,14.5,23.5,4.4,1.3,17.7,26.2,10.2,13.1,1.0,17.1,6.6,3.4,10.5,2.9,0.4,63.6,3.7,11.6,13.6,3.9,4.4,13.2,11.7,1.8,0.0,18.9,16.8,15.1,17.1,13.1,12.4,11.6,5.2,11.5,20.4,6.4,12.5,7.7,0.30000000000000004,1.0,0,1.2000000000000002,0.3,0.8,0,0.7000000000000001,1.4000000000000001,0.0,0,3.2,0.0,3.9,0.7000000000000001,3.8,0.0,0.5,0.6000000000000001,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.4,1.2,0.0,0.0,0.1,0.1,0,7.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,5.1,0.0,0.0,0.0,0.9,0,0.3
1980-3-25,0.8,15.6,2.8,0.2,0.0,0.8,2.3,0.0,1.6,0.0,0.0,0.0,0.0,15.8,3.4,1.7,0,1.6,0,4.6,0.2,2.7,4.6,0.0,1.8,12.7,0.9,2.7,0.5,0.0,3.5,2,7.3,0.7,0.0,0.5,0,2.1,2.0,0,3.5,3.3,4.3,3.9,0.0,5.2,0.0,4.6,16.3,7.0,0.0,3.2,2.3,0.5,2.0,3,2.9,1.0,1.2,1.7,1.5,1.3,4.6,4.7,3.8,1.2,1.8,1.1,3.2,3.3,1.7,1.0,0.0,3.2,2,1.2000000000000002,2,0.2,1.1,0.6000000000000001,0.7000000000000001,2,0.30000000000000004,2.0,1.2000000000000002,4.4,5.300000000000001,0.0,0.0,6.5,0.0,2.8000000000000003,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.3,0.0,0.0,1.2,0,0.6,0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0,0.2,0,15.6,0.0,0.0,0.1,0.1,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,2.0,0.0,0.0,0.0,6.1,0,0.0
1980-3-26,1.3,1.3,1.8,0.8,1.0,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,1.3,1.2,2.4,0,3.2,0.5,5.3,3.2,0.2,0.6,5.4,2.7,3.2,3.4,0.9,1.6,1.9,7.0,7.5,11.1,3.3,2,4.9,1.1,0.3,2.4,1,3.7,2.8,19.1,3.6,0.0,3.4,10.8,4.5,3.1,0,0.3,2.0,4.0,1.6,2.9,1.6,0.9,0.7,0.1,3.3,4.7,2.3,3.1,0.1,1.6,4.5,7.1,8.2,2.1,2.2,4.7,6.7,1.3,4.5,3,5.1000000000000005,2.1,3.5,6.5,0,0,0.3,1.9000000000000001,0.2,0.6000000000000001,4.9,0.0,4.2,4.1000000000000005,3.9000000000000004,2.8000000000000003,2.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1.1,0.0,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,12.4,0,0.0
1980-3-27,5.2,5.3,2.6,3.1,3.0,3.2,3.3,17.7,2.5,15.0,1.2,0.8,0.3,2.7,0.5,0.5,0.7,3.7,0.7,0.0,0.2,0.1,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.1,1.0,0,0,0.2,0.0,0,0.8,0,0.0,0.3,3.2,0.2,0.0,0.0,1.4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0,0.0,0,0.0,0.0,0.7,0,0.9,0.7,0.0,0.0,0.0,0.5,0,0.0,0,0,0.0,0,0,0,0,0.5,0.4,1.3,0.2,3.0,0.0,0.8,0.2,3.2,1.5,0.6000000000000001,7.1,2.8000000000000003,12.4,15.3,6.1000000000000005,1.5,0.0,0.0,4.7,5.7,0.3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2.2,0,0.0
1980-3-28,0,0.0,0.4,0.0,2.5,0.4,0.5,1.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,1.2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.0,0.0,0.0,0.0,0,1.1,0.0,0.0,0,0.1,1,0.0,0,0.0,0.2,0.2,0.2,0.4,0.5,0.0,0.1,1.6,0.0,0.2,0,0.1,0.0,1.8,0,0.0,0.6,0.2,0.0,0.0,0,0.0,0.1,0.3,0.6,0.2,0,0.0,0,0.1,0.1,0.0,0,0.30000000000000004,0.0,0,0,0.0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0,4.9,0.0,0,0.5,0.2,0.0,2.0,6.5,3.2,2.9,0.1,9.1,2.1,15.7,12.3,1.2,0,0,1.7,0.0,1.3,0.0,0.0,0.2,0.8,0.0,0,4.1,0,0.0,0.7,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,17.7
1980-3-29,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.3,0.1,0.0,0.5,0.6,1.8,0.5,0.7,0.3,1.1,1,0.3,0,0.0,1.7,0.5,1.5,0.5,2.5,1.7,0.8,1.5,2.8,0.0,1.3,0.9,2.3,0.9,0.8,0.6,1.3,3.8,0.7,0.1,0.3,0.5,1.3,0.9,1.7,0.8,0.7,1.1,0.5,0.5,1.1,0.7,0.9,0,0.0,0,0,0.0,0.1,0,0,0,0.0,0,0.0,0.2,0.0,0.0,0.1,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.1,0.1,0.0,0.0,0.0,8.4,8.4,1.8,4.2,0,0,0.0,0.0,78.6,2.0,0.0,0,0.0,0.0,0,0.9,18.9,14.8,0.5,0.0,0,19.5,5.7,0.3,0,0.0,2,2.2,0.0,2.2,0,36.1,0,0.0,0.0,0.0,0.7,46.4,0,25.8
1980-3-30,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.6,0.0,0.0,0,0.0,2.9,1.7,2.4,0.0,0.0,1.8,3.7,0.0,1.2,0.4,0,3.3,1.2,0,0.0,0.4,0.2,0.8,0.0,3.3,5.0,0.4,4,1.8,0.0,0.2,4.2,6.9,2.2,1.9,0.0,2.8,2.5,1.3,0.0,0.3,0.1,0.2,0.2,3.8,2.2,0.2,0.7,0.1,0.0,0.0,0.0,0.7,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.3,0.0,0,0,0,0,0.3,0.0,0.3,0.0,10.4,23.7,34.8
1980-3-31,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4,1.2,0.2,0.0,0.3,0.5,4.3,1.5,3.4,3.8,1.2,4,0.2,0,0.0,0.4,0.9,1.2,0.1,1.5,1.2,0.0,0,0.0,0.0,0,0.0,0.0,2.4,0,0.0,1.2,0,0.0,0.0,3.8,2.4,2.9,1.4,0.3,1.4,1.6,2.0,0,6.9,2.6,1.9,0.1,0,0.0,0,0,0.1,0,0,0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,9.3,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,10.8,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,0.0
1980-4-1,0,81.0,40.8,20.6,31.2,37.2,38,0.6,13.7,86.5,36.8,85.1,64.6,51.2,47.9,62.2,79.5,52.7,37.9,28.6,44.6,24.3,28.6,10.0,45.1,29.6,40.6,39.3,19.6,40.0,12.3,14.3,11.3,31.0,22.2,21.5,18.4,11.8,17.1,36.7,20.4,25.2,10.9,17.4,47.5,28.1,16.7,10.1,2.8,0.8,52.8,21.5,36.1,41.6,11.3,9.8,4.9,9.4,34.4,62.4,25.7,31.9,20.1,13.4,20.7,13.2,36.8,40.6,92.0,18.2,41.5,42.1,29.4,0,18.1,5.0,18.5,4,11.3,34.7,49.900000000000006,10.5,5.2,13.7,0,11.2,83.2,42.0,30.700000000000003,55.8,43.400000000000006,16.1,9.5,5.6000000000000005,1.9,0.8,11.700000000000001,0.0,4.800000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,3.2,0.0,0.0,0.0,0.0,0,0.0
